Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201101,38,37,30,30,0,0,1,1,2,3,16758,1,16758,2011,7
201101,38,37,30,30,0,0,2,1,2,3,267,2,534,2011,7
201101,38,37,30,30,0,0,0,1,2,5,323470,0,323470,2011,7
201101,38,37,30,30,0,0,1,1,2,5,318407,1,318407,2011,7
201101,38,37,30,30,0,0,2,1,2,5,5080,2,10160,2011,7
201101,38,37,30,30,1,2,0,1,1,1,64494,0,64494,2011,7
201101,38,37,30,30,1,2,1,1,1,1,59731,1,59731,2011,7
201101,38,37,30,30,1,2,2,1,1,1,3392,2,6784,2011,7
201101,38,37,30,30,1,4,0,1,1,1,8421,0,8421,2011,7
201101,38,37,30,30,1,4,1,1,1,1,10523,1,10523,2011,7
201101,38,37,30,30,1,4,2,1,1,1,776,2,1552,2011,7
201101,38,37,30,30,1,1,0,1,2,5,9129,0,9129,2011,7
201101,38,37,30,30,1,1,1,1,2,5,8700,1,8700,2011,7
201101,38,37,30,30,1,1,2,1,2,5,14,2,28,2011,7
201101,38,37,30,30,1,3,0,1,1,1,15888,0,15888,2011,7
201101,38,37,30,30,1,3,1,1,1,1,14972,1,14972,2011,7
201101,38,37,30,30,1,3,2,1,1,1,523,2,1046,2011,7
201101,38,37,30,30,1,5,0,1,1,1,9186,0,9186,2011,7
201101,38,37,30,30,1,5,1,1,1,1,8698,1,8698,2011,7
201101,53,52,46,45,0,0,0,0,1,2,89933,0,89933,2011,7
201101,53,52,46,45,0,0,1,0,1,2,88639,1,88639,2011,7
201101,53,52,46,45,1,1,0,0,1,2,1449,0,1449,2011,7
201101,53,52,46,45,1,1,1,0,1,2,1475,1,1475,2011,7
201101,53,52,46,45,1,5,0,0,1,2,1921,0,1921,2011,7
201101,53,52,46,45,1,5,1,0,1,2,2067,1,2067,2011,7
201101,39,38,34,33,1,3,0,1,1,2,7349,0,7349,2011,7
201101,39,38,34,33,1,3,1,1,1,2,6640,1,6640,2011,7
201102,49,48,43,42,1,5,0,1,1,2,2517,0,2517,2011,8
201102,49,48,43,42,1,5,1,1,1,2,2452,1,2452,2011,8
201102,1,1,1,1,1,1,0,1,2,3,17810,0,17810,2011,8
201102,1,1,1,1,1,1,1,1,2,3,16746,1,16746,2011,8
201102,2,2,2,2,1,2,0,1,1,1,6053,0,6053,2011,8
201102,2,2,2,2,1,2,1,1,1,1,5914,1,5914,2011,8
201102,3,3,3,3,1,3,0,1,1,2,6161,0,6161,2011,8
201102,3,3,3,3,1,3,1,1,1,2,5831,1,5831,2011,8
201102,4,4,4,4,1,4,0,1,1,1,6192,0,6192,2011,8
201102,4,4,4,4,1,4,1,1,1,1,7846,1,7846,2011,8
201102,5,5,5,5,0,0,0,0,0,0,6707,0,6707,2011,8
201102,5,5,5,5,0,0,1,0,0,0,6496,1,6496,2011,8
201102,6,6,6,6,0,0,0,1,0,0,28374,0,28374,2011,8
201102,6,6,6,6,0,0,1,1,0,0,28047,1,28047,2011,8
201102,6,6,6,6,1,5,0,1,1,2,6070,0,6070,2011,8
201102,6,6,6,6,1,5,1,1,0,0,6175,1,6175,2011,8
201102,7,7,7,7,1,2,0,1,1,1,5893,0,5893,2011,8
201102,7,7,7,7,1,2,1,1,1,1,5400,1,5400,2011,8
201102,8,8,8,8,0,0,0,1,2,3,102869,0,102869,2011,8
201102,8,8,8,8,0,0,1,1,2,3,102318,1,102318,2011,8
201102,10,10,9,9,1,2,0,1,1,2,3784,0,3784,2011,8
201102,10,10,9,9,1,2,1,1,1,2,4077,1,4077,2011,8
201102,13,13,12,12,1,3,0,1,1,2,13948,0,13948,2011,8
201102,13,13,12,12,1,3,1,1,1,2,12099,1,12099,2011,8
201102,14,14,13,13,1,2,0,1,1,2,16520,0,16520,2011,8
201102,14,14,13,13,1,2,1,1,1,2,16737,1,16737,2011,8
201102,15,15,14,14,1,2,0,1,1,2,7065,0,7065,2011,8
201102,15,15,14,14,1,2,1,1,1,2,7763,1,7763,2011,8
201102,16,16,10,10,0,0,0,1,0,4,86783,0,86783,2011,8
201102,16,16,10,10,0,0,1,1,0,4,83118,1,83118,2011,8
201102,16,16,10,10,1,2,0,1,1,2,4300,0,4300,2011,8
201102,16,16,10,10,1,2,1,1,1,2,4158,1,4158,2011,8
201102,17,17,15,15,1,2,0,1,1,1,8911,0,8911,2011,8
201102,17,17,15,15,1,2,1,1,1,1,9213,1,9213,2011,8
201102,57,57,50,50,1,7,0,1,1,1,7928,0,7928,2011,8
201102,57,57,50,50,1,7,1,1,1,1,7425,1,7425,2011,8
201102,18,18,16,16,0,0,0,0,0,4,12454,0,12454,2011,8
201102,18,18,16,16,0,0,1,0,0,4,11727,1,11727,2011,8
201102,19,19,17,17,0,0,0,1,0,4,6179,0,6179,2011,8
201102,19,19,17,17,0,0,1,1,0,4,6236,1,6236,2011,8
201102,20,20,6,6,0,0,0,1,0,0,6243,0,6243,2011,8
201102,20,20,6,6,0,0,1,1,0,0,6231,1,6231,2011,8
201102,23,23,20,20,1,2,0,1,1,2,4653,0,4653,2011,8
201102,23,23,20,20,1,2,1,1,1,2,4462,1,4462,2011,8
201102,50,49,44,43,0,0,0,0,1,2,27085,0,27085,2011,8
201102,50,49,44,43,0,0,1,0,1,2,26166,1,26166,2011,8
201102,24,24,21,21,1,3,0,1,1,2,6293,0,6293,2011,8
201102,24,24,21,21,1,3,1,1,1,2,4996,1,4996,2011,8
201102,25,25,22,22,1,2,0,1,1,2,3677,0,3677,2011,8
201102,25,25,22,22,1,2,1,1,1,2,3946,1,3946,2011,8
201102,65,63,57,55,1,8,0,1,1,2,2940,0,2940,2011,8
201102,65,63,57,55,1,8,1,1,1,2,2954,1,2954,2011,8
201102,26,26,23,23,1,3,0,1,1,1,14901,0,14901,2011,8
201102,26,26,23,23,1,3,1,1,1,1,13917,1,13917,2011,8
201102,27,27,24,24,0,0,0,1,0,0,3958,0,3958,2011,8
201102,27,27,24,24,0,0,1,1,0,0,4020,1,4020,2011,8
201102,31,31,28,28,1,2,0,1,1,2,10866,0,10866,2011,8
201102,31,31,28,28,1,2,1,1,1,2,9034,1,9034,2011,8
201102,44,43,38,37,1,4,0,1,1,2,3467,0,3467,2011,8
201102,44,43,38,37,1,4,1,1,1,2,3878,1,3878,2011,8
201102,32,32,29,29,1,2,0,1,1,1,10712,0,10712,2011,8
201102,32,32,29,29,1,2,1,1,1,1,11868,1,11868,2011,8
201102,33,33,10,10,0,0,0,1,0,4,13486,0,13486,2011,8
201102,33,33,10,10,0,0,1,1,0,4,13360,1,13360,2011,8
201102,33,33,30,30,0,0,0,1,2,5,108710,0,108710,2011,8
201102,33,33,30,30,0,0,1,1,2,5,108041,1,108041,2011,8
201102,33,33,30,30,1,1,0,1,1,1,1934,0,1934,2011,8
201102,33,33,30,30,1,1,0,1,2,5,10723,0,10723,2011,8
201102,33,33,30,30,1,1,1,1,2,5,11630,1,11630,2011,8
201102,52,51,45,44,0,0,0,0,0,0,106325,0,106325,2011,8
201102,52,51,45,44,0,0,1,0,0,0,104353,1,104353,2011,8
201102,52,51,45,44,0,0,2,0,0,0,119,2,238,2011,8
201102,64,62,56,54,1,3,0,1,1,1,4393,0,4393,2011,8
201102,64,62,56,54,1,3,1,1,1,1,3908,1,3908,2011,8
201102,35,35,32,32,1,6,0,1,1,2,4171,0,4171,2011,8
201102,35,35,32,32,1,6,1,1,1,2,4382,1,4382,2011,8
201102,36,36,24,24,0,0,0,1,0,0,46737,0,46737,2011,8
201102,36,36,24,24,0,0,1,1,0,0,48016,1,48016,2011,8
201102,37,37,33,30,0,0,0,1,0,0,48183,0,48183,2011,8
201102,37,37,33,30,0,0,1,1,0,0,47366,1,47366,2011,8
201102,38,37,30,30,0,0,0,1,1,1,10020,0,10020,2011,8
201102,38,37,30,30,0,0,1,1,1,1,8387,1,8387,2011,8
201102,38,37,30,30,0,0,0,1,2,3,15864,0,15864,2011,8
201102,38,37,30,30,0,0,1,1,2,3,15669,1,15669,2011,8
201102,38,37,30,30,0,0,2,1,2,3,249,2,498,2011,8
201102,38,37,30,30,0,0,0,1,2,5,301417,0,301417,2011,8
201102,38,37,30,30,0,0,1,1,2,5,297712,1,297712,2011,8
201102,38,37,30,30,0,0,2,1,2,5,4741,2,9482,2011,8
201102,38,37,30,30,1,2,0,1,1,1,48070,0,48070,2011,8
201102,38,37,30,30,1,2,1,1,1,1,54298,1,54298,2011,8
201102,38,37,30,30,1,2,2,1,1,1,2526,2,5052,2011,8
201102,38,37,30,30,1,4,0,1,1,1,6619,0,6619,2011,8
201102,38,37,30,30,1,4,1,1,1,1,9325,1,9325,2011,8
201102,38,37,30,30,1,4,2,1,1,1,402,2,804,2011,8
201102,38,37,30,30,1,1,0,1,2,5,9931,0,9931,2011,8
201102,38,37,30,30,1,1,1,1,2,5,9125,1,9125,2011,8
201102,38,37,30,30,1,1,2,1,2,5,141,2,282,2011,8
201102,38,37,30,30,1,3,0,1,1,1,13831,0,13831,2011,8
201102,38,37,30,30,1,3,1,1,1,1,12521,1,12521,2011,8
201102,38,37,30,30,1,3,2,1,1,1,348,2,696,2011,8
201102,38,37,30,30,1,5,0,1,1,1,7029,0,7029,2011,8
201102,38,37,30,30,1,5,1,1,1,1,7629,1,7629,2011,8
201102,53,52,46,45,0,0,0,0,1,2,86305,0,86305,2011,8
201102,53,52,46,45,0,0,1,0,1,2,87225,1,87225,2011,8
201102,53,52,46,45,1,1,0,0,1,2,1743,0,1743,2011,8
201102,53,52,46,45,1,1,1,0,1,2,1639,1,1639,2011,8
201102,53,52,46,45,1,5,0,0,1,2,3871,0,3871,2011,8
201102,53,52,46,45,1,5,1,0,1,2,3680,1,3680,2011,8
201102,39,38,34,33,1,3,0,1,1,2,6255,0,6255,2011,8
201102,39,38,34,33,1,3,1,1,1,2,5695,1,5695,2011,8
201103,49,48,43,42,1,5,0,1,1,2,2834,0,2834,2011,9
201103,49,48,43,42,1,5,1,1,1,2,2656,1,2656,2011,9
201103,1,1,1,1,1,1,0,1,2,3,19577,0,19577,2011,9
201103,1,1,1,1,1,1,1,1,2,3,21041,1,21041,2011,9
201103,2,2,2,2,1,2,0,1,1,1,7187,0,7187,2011,9
201103,2,2,2,2,1,2,1,1,1,1,7188,1,7188,2011,9
201103,3,3,3,3,1,3,0,1,1,2,7839,0,7839,2011,9
201103,3,3,3,3,1,3,1,1,1,2,8461,1,8461,2011,9
201103,4,4,4,4,1,4,0,1,1,1,7992,0,7992,2011,9
201103,4,4,4,4,1,4,1,1,1,1,5886,1,5886,2011,9
201103,5,5,5,5,0,0,0,0,0,0,13565,0,13565,2011,9
201103,5,5,5,5,0,0,1,0,0,0,13629,1,13629,2011,9
201103,6,6,6,6,0,0,0,1,0,0,33609,0,33609,2011,9
201103,6,6,6,6,0,0,1,1,0,0,32120,1,32120,2011,9
201103,6,6,6,6,1,5,0,1,1,2,6626,0,6626,2011,9
201103,6,6,6,6,1,5,1,1,0,0,6545,1,6545,2011,9
201103,7,7,7,7,1,2,0,1,1,1,5188,0,5188,2011,9
201103,7,7,7,7,1,2,1,1,1,1,4821,1,4821,2011,9
201103,8,8,8,8,0,0,0,1,2,3,126797,0,126797,2011,9
201103,8,8,8,8,0,0,1,1,2,3,128881,1,128881,2011,9
201103,10,10,9,9,1,2,0,1,1,2,4221,0,4221,2011,9
201103,10,10,9,9,1,2,1,1,1,2,4511,1,4511,2011,9
201103,13,13,12,12,1,3,0,1,1,2,16100,0,16100,2011,9
201103,13,13,12,12,1,3,1,1,1,2,16133,1,16133,2011,9
201103,14,14,13,13,1,2,0,1,1,2,21489,0,21489,2011,9
201103,14,14,13,13,1,2,1,1,1,2,20227,1,20227,2011,9
201103,15,15,14,14,1,2,0,1,1,2,9506,0,9506,2011,9
201103,15,15,14,14,1,2,1,1,1,2,8796,1,8796,2011,9
201103,16,16,10,10,0,0,0,1,0,4,110721,0,110721,2011,9
201103,16,16,10,10,0,0,1,1,0,4,108745,1,108745,2011,9
201103,16,16,10,10,1,2,0,1,1,2,4538,0,4538,2011,9
201103,16,16,10,10,1,2,1,1,1,2,3787,1,3787,2011,9
201103,17,17,15,15,1,2,0,1,1,1,11356,0,11356,2011,9
201103,17,17,15,15,1,2,1,1,1,1,9945,1,9945,2011,9
201103,57,57,50,50,1,7,0,1,1,1,9623,0,9623,2011,9
201103,57,57,50,50,1,7,1,1,1,1,7935,1,7935,2011,9
201103,18,18,16,16,0,0,0,0,0,4,16134,0,16134,2011,9
201103,18,18,16,16,0,0,1,0,0,4,15099,1,15099,2011,9
201103,19,19,17,17,0,0,0,1,0,4,7663,0,7663,2011,9
201103,19,19,17,17,0,0,1,1,0,4,7349,1,7349,2011,9
201103,20,20,6,6,0,0,0,1,0,0,5953,0,5953,2011,9
201103,20,20,6,6,0,0,1,1,0,0,6529,1,6529,2011,9
201103,23,23,20,20,1,2,0,1,1,2,4480,0,4480,2011,9
201103,23,23,20,20,1,2,1,1,1,2,4756,1,4756,2011,9
201103,50,49,44,43,0,0,0,0,1,2,31868,0,31868,2011,9
201103,50,49,44,43,0,0,1,0,1,2,31702,1,31702,2011,9
201103,24,24,21,21,1,3,0,1,1,2,8306,0,8306,2011,9
201103,24,24,21,21,1,3,1,1,1,2,7869,1,7869,2011,9
201103,25,25,22,22,1,2,0,1,1,2,4218,0,4218,2011,9
201103,25,25,22,22,1,2,1,1,1,2,4376,1,4376,2011,9
201103,65,63,57,55,1,8,0,1,1,2,3218,0,3218,2011,9
201103,65,63,57,55,1,8,1,1,1,2,3485,1,3485,2011,9
201103,26,26,23,23,1,3,0,1,1,1,16993,0,16993,2011,9
201103,26,26,23,23,1,3,1,1,1,1,17345,1,17345,2011,9
201103,27,27,24,24,0,0,0,1,0,0,4650,0,4650,2011,9
201103,27,27,24,24,0,0,1,1,0,0,4774,1,4774,2011,9
201103,42,41,37,36,0,0,0,1,1,2,81,0,81,2011,9
201103,31,31,28,28,1,2,0,1,1,2,10933,0,10933,2011,9
201103,31,31,28,28,1,2,1,1,1,2,8909,1,8909,2011,9
201103,44,43,38,37,1,4,0,1,1,2,4224,0,4224,2011,9
201103,44,43,38,37,1,4,1,1,1,2,3326,1,3326,2011,9
201103,62,40,54,35,0,0,0,0,1,2,64,0,64,2011,9
201103,62,40,54,35,0,0,1,0,1,2,64,1,64,2011,9
201103,32,32,29,29,1,2,0,1,1,1,13400,0,13400,2011,9
201103,32,32,29,29,1,2,1,1,1,1,12844,1,12844,2011,9
201103,33,33,10,10,0,0,0,1,0,4,15155,0,15155,2011,9
201103,33,33,10,10,0,0,1,1,0,4,15045,1,15045,2011,9
201103,33,33,30,30,0,0,0,1,2,5,122390,0,122390,2011,9
201103,33,33,30,30,0,0,1,1,2,5,122741,1,122741,2011,9
201103,33,33,30,30,1,1,0,1,1,1,2394,0,2394,2011,9
201103,33,33,30,30,1,1,0,1,2,5,10086,0,10086,2011,9
201103,33,33,30,30,1,1,1,1,2,5,12717,1,12717,2011,9
201103,52,51,45,44,0,0,0,0,0,0,120042,0,120042,2011,9
201103,52,51,45,44,0,0,1,0,0,0,121327,1,121327,2011,9
201103,52,51,45,44,0,0,2,0,0,0,310,2,620,2011,9
201103,64,62,56,54,1,3,0,1,1,1,5135,0,5135,2011,9
201103,64,62,56,54,1,3,1,1,1,1,5061,1,5061,2011,9
201103,35,35,32,32,1,6,0,1,1,2,5283,0,5283,2011,9
201103,35,35,32,32,1,6,1,1,1,2,5498,1,5498,2011,9
201103,36,36,24,24,0,0,0,1,0,0,56921,0,56921,2011,9
201103,37,37,33,30,0,0,0,1,0,0,58031,0,58031,2011,9
201103,37,37,33,30,0,0,1,1,0,0,56940,1,56940,2011,9
201103,38,37,30,30,0,0,0,1,1,1,11826,0,11826,2011,9
201103,38,37,30,30,0,0,1,1,1,1,13035,1,13035,2011,9
201103,38,37,30,30,0,0,0,1,2,3,18533,0,18533,2011,9
201103,38,37,30,30,0,0,1,1,2,3,18929,1,18929,2011,9
201103,38,37,30,30,0,0,2,1,2,3,313,2,626,2011,9
201103,38,37,30,30,0,0,0,1,2,5,352122,0,352122,2011,9
201103,38,37,30,30,0,0,1,1,2,5,359645,1,359645,2011,9
201103,38,37,30,30,0,0,2,1,2,5,5954,2,11908,2011,9
201103,38,37,30,30,1,2,0,1,1,1,61695,0,61695,2011,9
201103,38,37,30,30,1,2,1,1,1,1,57664,1,57664,2011,9
201103,38,37,30,30,1,2,2,1,1,1,2369,2,4738,2011,9
201103,38,37,30,30,1,4,0,1,1,1,8772,0,8772,2011,9
201103,38,37,30,30,1,4,1,1,1,1,7000,1,7000,2011,9
201103,38,37,30,30,1,4,2,1,1,1,306,2,612,2011,9
201103,38,37,30,30,1,1,0,1,2,5,12670,0,12670,2011,9
201103,38,37,30,30,1,1,1,1,2,5,12345,1,12345,2011,9
201103,38,37,30,30,1,1,2,1,2,5,417,2,834,2011,9
201103,38,37,30,30,1,3,0,1,1,1,16724,0,16724,2011,9
201103,38,37,30,30,1,3,1,1,1,1,17715,1,17715,2011,9
201103,38,37,30,30,1,3,2,1,1,1,215,2,430,2011,9
201103,38,37,30,30,1,5,0,1,1,1,8822,0,8822,2011,9
201103,38,37,30,30,1,5,1,1,1,1,9245,1,9245,2011,9
201103,53,52,46,45,0,0,0,0,1,2,104167,0,104167,2011,9
201103,53,52,46,45,0,0,1,0,1,2,109163,1,109163,2011,9
201103,53,52,46,45,1,1,0,0,1,2,2759,0,2759,2011,9
201103,53,52,46,45,1,1,1,0,1,2,2860,1,2860,2011,9
201103,53,52,46,45,1,5,0,0,1,2,5384,0,5384,2011,9
201103,53,52,46,45,1,5,1,0,1,2,4796,1,4796,2011,9
201103,39,38,34,33,1,3,0,1,1,2,7916,0,7916,2011,9
201103,39,38,34,33,1,3,1,1,1,2,8207,1,8207,2011,9
201104,49,48,43,42,1,5,0,1,1,2,2832,0,2832,2011,5
201104,49,48,43,42,1,5,1,1,1,2,2910,1,2910,2011,5
201104,1,1,1,1,1,1,0,1,2,3,19483,0,19483,2011,5
201104,1,1,1,1,1,1,1,1,2,3,20869,1,20869,2011,5
201104,2,2,2,2,1,2,0,1,1,1,7014,0,7014,2011,5
201104,2,2,2,2,1,2,1,1,1,1,6932,1,6932,2011,5
201104,3,3,3,3,1,3,0,1,1,2,12705,0,12705,2011,5
201104,3,3,3,3,1,3,1,1,1,2,11281,1,11281,2011,5
201104,4,4,4,4,1,4,0,1,1,1,7971,0,7971,2011,5
201104,4,4,4,4,1,4,1,1,1,1,5625,1,5625,2011,5
201104,5,5,5,5,0,0,0,0,0,0,14696,0,14696,2011,5
201104,5,5,5,5,0,0,1,0,0,0,15708,1,15708,2011,5
201104,6,6,6,6,0,0,0,1,0,0,34571,0,34571,2011,5
201104,6,6,6,6,0,0,1,1,0,0,34403,1,34403,2011,5
201104,6,6,6,6,1,5,0,1,1,2,7585,0,7585,2011,5
201104,6,6,6,6,1,5,1,1,0,0,7617,1,7617,2011,5
201104,7,7,7,7,1,2,0,1,1,1,4831,0,4831,2011,5
201104,7,7,7,7,1,2,1,1,1,1,4774,1,4774,2011,5
201104,8,8,8,8,0,0,0,1,4,7,76309,0,76309,2011,5
201104,8,8,8,8,0,0,1,1,4,7,75345,1,75345,2011,5
201104,8,8,8,8,0,0,0,1,2,3,56847,0,56847,2011,5
201104,8,8,8,8,0,0,1,1,2,3,57134,1,57134,2011,5
201104,10,10,9,9,1,2,0,1,1,2,5734,0,5734,2011,5
201104,10,10,9,9,1,2,1,1,1,2,5550,1,5550,2011,5
201104,13,13,12,12,1,3,0,1,1,2,18189,0,18189,2011,5
201104,13,13,12,12,1,3,1,1,1,2,17709,1,17709,2011,5
201104,14,14,13,13,1,2,0,1,1,2,21636,0,21636,2011,5
201104,14,14,13,13,1,2,1,1,1,2,18830,1,18830,2011,5
201104,15,15,14,14,1,2,0,1,1,2,9713,0,9713,2011,5
201104,15,15,14,14,1,2,1,1,1,2,8991,1,8991,2011,5
201104,16,16,10,10,0,0,0,1,0,4,108537,0,108537,2011,5
201104,16,16,10,10,0,0,1,1,0,4,108043,1,108043,2011,5
201104,16,16,10,10,1,2,0,1,1,2,3671,0,3671,2011,5
201104,16,16,10,10,1,2,1,1,1,2,3438,1,3438,2011,5
201104,17,17,15,15,1,2,0,1,1,1,10194,0,10194,2011,5
201104,17,17,15,15,1,2,1,1,1,1,9500,1,9500,2011,5
201104,57,57,50,50,1,7,0,1,1,1,9583,0,9583,2011,5
201104,57,57,50,50,1,7,1,1,1,1,7428,1,7428,2011,5
201104,18,18,16,16,0,0,0,0,0,4,17004,0,17004,2011,5
201104,18,18,16,16,0,0,1,0,0,4,17011,1,17011,2011,5
201104,19,19,17,17,0,0,0,1,0,4,7634,0,7634,2011,5
201104,19,19,17,17,0,0,1,1,0,4,9681,1,9681,2011,5
201104,20,20,6,6,0,0,0,1,0,0,4799,0,4799,2011,5
201104,20,20,6,6,0,0,1,1,0,0,6130,1,6130,2011,5
201104,23,23,20,20,1,2,0,1,1,2,3845,0,3845,2011,5
201104,23,23,20,20,1,2,1,1,1,2,3716,1,3716,2011,5
201104,50,49,44,43,0,0,0,0,1,2,31723,0,31723,2011,5
201104,50,49,44,43,0,0,1,0,1,2,31835,1,31835,2011,5
201104,24,24,21,21,1,3,0,1,1,2,10482,0,10482,2011,5
201104,24,24,21,21,1,3,1,1,1,2,10314,1,10314,2011,5
201104,25,25,22,22,1,2,0,1,1,2,4429,0,4429,2011,5
201104,25,25,22,22,1,2,1,1,1,2,4674,1,4674,2011,5
201104,65,63,57,55,1,8,0,1,1,2,2558,0,2558,2011,5
201104,65,63,57,55,1,8,1,1,1,2,3100,1,3100,2011,5
201104,26,26,23,23,1,3,0,1,1,1,16716,0,16716,2011,5
201104,26,26,23,23,1,3,1,1,1,1,16822,1,16822,2011,5
201104,27,27,24,24,0,0,0,1,0,0,5136,0,5136,2011,5
201104,27,27,24,24,0,0,1,1,0,0,4920,1,4920,2011,5
201104,58,58,10,10,0,0,0,1,0,4,1477,0,1477,2011,5
201104,58,58,10,10,0,0,1,1,0,4,1523,1,1523,2011,5
201104,42,41,37,36,0,0,1,1,1,2,226,1,226,2011,5
201104,31,31,28,28,1,2,0,1,1,2,11538,0,11538,2011,5
201104,31,31,28,28,1,2,1,1,1,2,10785,1,10785,2011,5
201104,44,43,38,37,1,4,0,1,1,2,5302,0,5302,2011,5
201104,44,43,38,37,1,4,1,1,1,2,4203,1,4203,2011,5
201104,32,32,29,29,1,2,0,1,1,1,13554,0,13554,2011,5
201104,32,32,29,29,1,2,1,1,1,1,12507,1,12507,2011,5
201104,33,33,10,10,0,0,0,1,0,4,18445,0,18445,2011,5
201104,33,33,10,10,0,0,1,1,0,4,18529,1,18529,2011,5
201104,33,33,30,30,0,0,0,1,2,5,121183,0,121183,2011,5
201104,33,33,30,30,0,0,1,1,2,5,120900,1,120900,2011,5
201104,33,33,30,30,1,1,0,1,1,1,1973,0,1973,2011,5
201104,33,33,30,30,1,1,0,1,2,5,9090,0,9090,2011,5
201104,33,33,30,30,1,1,1,1,2,5,12322,1,12322,2011,5
201104,52,51,45,44,0,0,0,0,0,0,120942,0,120942,2011,5
201104,52,51,45,44,0,0,1,0,0,0,118655,1,118655,2011,5
201104,52,51,45,44,0,0,2,0,0,0,178,2,356,2011,5
201104,64,62,56,54,1,3,0,1,1,1,6280,0,6280,2011,5
201104,64,62,56,54,1,3,1,1,1,1,6000,1,6000,2011,5
201104,35,35,32,32,1,6,0,1,1,2,4863,0,4863,2011,5
201104,35,35,32,32,1,6,1,1,1,2,4966,1,4966,2011,5
201104,36,36,24,24,0,0,0,1,0,0,65593,0,65593,2011,5
201104,36,36,24,24,0,0,1,1,0,0,67194,1,67194,2011,5
201104,37,37,33,30,0,0,0,1,0,0,63675,0,63675,2011,5
201104,37,37,33,30,0,0,1,1,0,0,64362,1,64362,2011,5
201104,38,37,30,30,0,0,0,1,1,1,10853,0,10853,2011,5
201104,38,37,30,30,0,0,1,1,1,1,10564,1,10564,2011,5
201104,38,37,30,30,0,0,0,1,2,3,18035,0,18035,2011,5
201104,38,37,30,30,0,0,1,1,2,3,18438,1,18438,2011,5
201104,38,37,30,30,0,0,2,1,2,3,256,2,512,2011,5
201104,38,37,30,30,0,0,0,1,2,5,342669,0,342669,2011,5
201104,38,37,30,30,0,0,1,1,2,5,350324,1,350324,2011,5
201104,38,37,30,30,0,0,2,1,2,5,4855,2,9710,2011,5
201104,38,37,30,30,1,2,0,0,1,1,58007,0,58007,2011,5
201104,38,37,30,30,1,2,0,1,1,1,2097,0,2097,2011,5
201104,38,37,30,30,1,2,1,1,1,1,54974,1,54974,2011,5
201104,38,37,30,30,1,2,2,1,1,1,2193,2,4386,2011,5
201104,38,37,30,30,1,4,0,1,1,1,9505,0,9505,2011,5
201104,38,37,30,30,1,4,1,1,1,1,7280,1,7280,2011,5
201104,38,37,30,30,1,4,2,1,1,1,574,2,1148,2011,5
201104,38,37,30,30,1,1,0,1,2,5,11501,0,11501,2011,5
201104,38,37,30,30,1,1,1,1,2,5,13238,1,13238,2011,5
201104,38,37,30,30,1,1,2,1,2,5,158,2,316,2011,5
201104,38,37,30,30,1,3,0,1,1,1,28892,0,28892,2011,5
201104,38,37,30,30,1,3,1,1,1,1,28053,1,28053,2011,5
201104,38,37,30,30,1,3,2,1,1,1,448,2,896,2011,5
201104,38,37,30,30,1,5,0,1,1,1,9994,0,9994,2011,5
201104,38,37,30,30,1,5,1,1,1,1,9604,1,9604,2011,5
201104,53,52,46,45,0,0,0,0,1,2,48363,0,48363,2011,5
201104,53,52,46,45,0,0,1,0,1,2,49604,1,49604,2011,5
201104,53,52,46,45,0,0,0,0,4,7,65332,0,65332,2011,5
201104,53,52,46,45,0,0,1,0,4,7,66293,1,66293,2011,5
201104,53,52,46,45,1,1,0,0,1,2,476,0,476,2011,5
201104,53,52,46,45,1,1,1,0,1,2,370,1,370,2011,5
201104,53,52,46,45,1,5,0,0,1,2,3477,0,3477,2011,5
201104,53,52,46,45,1,5,1,0,1,2,1378,1,1378,2011,5
201104,53,52,46,45,1,5,1,0,4,7,1854,1,1854,2011,5
201104,39,38,34,33,1,3,0,1,1,2,8915,0,8915,2011,5
201104,39,38,34,33,1,3,1,1,1,2,8971,1,8971,2011,5
201105,49,48,43,42,1,5,0,1,1,2,3106,0,3106,2011,10
201105,49,48,43,42,1,5,1,1,1,2,3134,1,3134,2011,10
201105,60,60,52,52,1,3,0,1,1,2,1830,0,1830,2011,10
201105,60,60,52,52,1,3,1,1,1,2,1638,1,1638,2011,10
201105,1,1,1,1,1,1,0,1,1,2,10851,0,10851,2011,10
201105,1,1,1,1,1,1,1,1,1,2,11554,1,11554,2011,10
201105,1,1,1,1,1,1,0,1,1,1,12237,0,12237,2011,10
201105,1,1,1,1,1,1,1,1,1,1,13028,1,13028,2011,10
201105,2,2,2,2,1,2,0,1,1,1,7196,0,7196,2011,10
201105,2,2,2,2,1,2,1,1,1,1,7497,1,7497,2011,10
201105,3,3,3,3,1,3,0,1,1,2,12888,0,12888,2011,10
201105,3,3,3,3,1,3,1,1,1,2,13285,1,13285,2011,10
201105,4,4,4,4,1,4,0,1,1,1,7747,0,7747,2011,10
201105,4,4,4,4,1,4,1,1,1,1,5717,1,5717,2011,10
201105,5,5,5,5,0,0,0,0,0,0,25074,0,25074,2011,10
201105,5,5,5,5,0,0,1,0,0,0,22186,1,22186,2011,10
201105,6,6,6,6,0,0,0,1,0,0,34031,0,34031,2011,10
201105,6,6,6,6,0,0,1,1,0,0,35333,1,35333,2011,10
