Activity Period,Operating Airline,GEO Summary,Activity Type Code,Price Category Code,Terminal,Passenger Count,Month,Media Pasajeros
200704,26,1,1,1,1,18097,5,19301.96511627907
200704,27,0,0,1,0,1177,5,3710.5811965811968
200704,27,0,1,1,0,1212,5,3710.5811965811968
200704,28,1,0,1,1,7270,5,7993.806451612903
200704,28,1,1,1,1,6943,5,7993.806451612903
200704,29,0,0,1,2,3872,5,3883.0
200704,29,0,1,1,2,4074,5,3883.0
200704,30,0,0,1,0,48923,5,26205.504166666666
200704,30,0,1,1,0,49915,5,26205.504166666666
200704,30,1,0,1,1,6820,5,26205.504166666666
200704,30,1,1,1,1,6184,5,26205.504166666666
200704,31,1,0,1,1,13922,5,10248.635658914729
200704,31,1,1,1,1,10969,5,10248.635658914729
200704,44,1,0,1,1,6751,5,4991.2164179104475
200704,44,1,1,1,1,5050,5,4991.2164179104475
200704,32,1,0,1,1,17515,5,14746.647286821706
200704,32,1,1,1,1,14075,5,14746.647286821706
200704,33,0,0,1,0,5929,5,37083.8764278297
200704,33,0,1,1,0,5870,5,37083.8764278297
200704,33,0,0,1,2,96750,5,37083.8764278297
200704,33,0,1,1,2,97014,5,37083.8764278297
200704,33,1,0,1,2,6473,5,37083.8764278297
200704,33,1,1,1,2,7116,5,37083.8764278297
200704,34,0,0,0,0,2985,5,3992.652
200704,34,0,1,0,0,3323,5,3992.652
200704,35,1,0,1,1,4538,5,5066.197674418605
200704,35,1,1,1,1,4202,5,5066.197674418605
200704,36,0,0,0,0,43194,5,55317.81578947369
200704,36,0,0,1,0,27512,5,55317.81578947369
200704,36,0,1,0,0,42176,5,55317.81578947369
200704,36,0,1,1,0,28572,5,55317.81578947369
200704,37,0,0,1,0,51632,5,72827.21973094171
200704,37,0,1,1,0,52019,5,72827.21973094171
200704,38,0,0,1,1,11158,5,49365.51671309192
200704,38,0,1,1,1,138,5,49365.51671309192
200704,38,0,0,1,2,26605,5,49365.51671309192
200704,38,0,1,1,2,26203,5,49365.51671309192
200704,38,0,2,1,2,472,5,49365.51671309192
200704,38,0,0,0,2,54295,5,49365.51671309192
200704,38,0,0,1,2,369304,5,49365.51671309192
200704,38,0,1,0,2,54407,5,49365.51671309192
200704,38,0,1,1,2,397287,5,49365.51671309192
200704,38,0,2,1,2,8058,5,49365.51671309192
200704,38,1,0,1,1,72413,5,49365.51671309192
200704,38,1,1,1,1,62139,5,49365.51671309192
200704,38,1,2,1,1,4312,5,49365.51671309192
200704,38,1,0,1,1,8300,5,49365.51671309192
200704,38,1,1,1,1,5955,5,49365.51671309192
200704,38,1,2,1,1,851,5,49365.51671309192
200704,38,1,0,1,2,14161,5,49365.51671309192
200704,38,1,1,1,2,14786,5,49365.51671309192
200704,38,1,2,1,2,13,5,49365.51671309192
200704,38,1,0,1,1,26464,5,49365.51671309192
200704,38,1,1,1,1,27204,5,49365.51671309192
200704,38,1,2,1,1,1082,5,49365.51671309192
200704,38,1,0,1,1,8050,5,49365.51671309192
200704,38,1,1,1,1,8242,5,49365.51671309192
200704,38,1,2,1,1,237,5,49365.51671309192
200704,39,1,0,1,1,10223,5,9847.10465116279
200704,39,1,1,1,1,10618,5,9847.10465116279
200705,1,1,0,1,2,25673,10,18251.560109289618
200705,1,1,1,1,2,27473,10,18251.560109289618
200705,2,1,0,1,1,7154,10,6618.335907335907
200705,2,1,1,1,1,7592,10,6618.335907335907
200705,3,1,0,1,1,10541,10,11589.077519379845
200705,3,1,1,1,1,12555,10,11589.077519379845
200705,4,1,0,1,1,7868,10,7452.339768339768
200705,4,1,1,1,1,5417,10,7452.339768339768
200705,5,0,0,0,0,8127,10,10569.238938053097
200705,5,0,1,0,0,8558,10,10569.238938053097
200705,6,0,0,1,0,45787,10,17564.67776298269
200705,6,0,1,1,0,48783,10,17564.67776298269
200705,6,0,2,1,0,3060,10,17564.67776298269
200705,6,1,0,1,0,4733,10,17564.67776298269
200705,6,1,1,1,0,7378,10,17564.67776298269
200705,6,1,2,1,0,1979,10,17564.67776298269
200705,6,1,0,1,1,5727,10,17564.67776298269
200705,6,1,1,1,1,9131,10,17564.67776298269
200705,6,1,2,1,1,2960,10,17564.67776298269
200705,7,1,0,1,1,5645,10,6385.523255813953
200705,7,1,1,1,1,6297,10,6385.523255813953
200705,8,0,0,1,2,152626,10,127164.38970588235
200705,8,0,1,1,2,149509,10,127164.38970588235
200705,9,0,0,1,2,5298,10,4006.5283018867926
200705,9,0,1,1,2,4273,10,4006.5283018867926
200705,45,0,1,1,3,5,10,5.363636363636363
200705,10,1,0,1,1,5165,10,5902.961240310077
200705,10,1,1,1,1,4516,10,5902.961240310077
200705,11,0,0,1,0,1787,10,2176.909090909091
200705,11,0,1,1,0,2649,10,2176.909090909091
200705,13,1,0,1,1,17925,10,17625.124031007752
200705,13,1,1,1,1,20310,10,17625.124031007752
200705,14,1,0,1,1,10750,10,17121.325581395347
200705,14,1,1,1,1,11061,10,17121.325581395347
200705,15,1,0,1,1,11319,10,9857.51550387597
200705,15,1,1,1,1,11445,10,9857.51550387597
200705,16,0,0,1,0,74874,10,68515.41968911917
200705,16,0,1,1,0,73466,10,68515.41968911917
200705,17,1,0,1,1,13495,10,13116.356589147286
200705,17,1,1,1,1,13132,10,13116.356589147286
200705,18,0,0,0,0,26789,10,17787.676923076924
200705,18,0,1,0,0,26305,10,17787.676923076924
200705,19,0,0,1,0,7416,10,8282.186046511628
200705,19,0,1,1,0,7624,10,8282.186046511628
200705,20,0,0,1,0,4837,10,5577.583333333333
200705,20,0,1,1,0,4994,10,5577.583333333333
200705,23,1,0,1,1,8488,10,6471.428571428572
200705,23,1,1,1,1,9231,10,6471.428571428572
200705,50,0,0,0,1,18299,10,35261.13963963964
200705,50,0,1,0,1,18077,10,35261.13963963964
200705,24,1,0,1,1,11489,10,9221.813953488372
200705,24,1,1,1,1,11845,10,9221.813953488372
200705,25,1,0,1,1,4782,10,5678.461240310077
200705,25,1,1,1,1,4562,10,5678.461240310077
200705,26,1,0,1,1,18569,10,19301.96511627907
200705,26,1,1,1,1,18853,10,19301.96511627907
200705,27,0,0,1,0,1228,10,3710.5811965811968
200705,27,0,1,1,0,1282,10,3710.5811965811968
200705,28,1,0,1,1,6797,10,7993.806451612903
200705,28,1,1,1,1,6604,10,7993.806451612903
200705,29,0,0,1,2,7543,10,3883.0
200705,29,0,1,1,2,7322,10,3883.0
200705,30,0,0,1,0,59504,10,26205.504166666666
200705,30,0,1,1,0,59252,10,26205.504166666666
200705,30,1,0,1,1,6584,10,26205.504166666666
200705,30,1,1,1,1,7092,10,26205.504166666666
200705,31,1,0,1,1,13556,10,10248.635658914729
200705,31,1,1,1,1,12628,10,10248.635658914729
200705,44,1,0,1,1,5785,10,4991.2164179104475
200705,44,1,1,1,1,4748,10,4991.2164179104475
200705,32,1,0,1,1,16971,10,14746.647286821706
200705,32,1,1,1,1,17411,10,14746.647286821706
200705,33,0,0,1,0,4796,10,37083.8764278297
200705,33,0,1,1,0,4794,10,37083.8764278297
200705,33,0,0,1,2,101242,10,37083.8764278297
200705,33,0,1,1,2,100691,10,37083.8764278297
200705,33,1,0,1,2,6544,10,37083.8764278297
200705,33,1,1,1,2,7247,10,37083.8764278297
200705,46,0,0,0,1,2349,10,2921.0416666666665
200705,46,0,1,0,1,3314,10,2921.0416666666665
200705,34,0,0,0,0,2848,10,3992.652
200705,34,0,1,0,0,2877,10,3992.652
200705,35,1,0,1,1,4541,10,5066.197674418605
200705,35,1,1,1,1,4268,10,5066.197674418605
200705,36,0,0,0,0,44212,10,55317.81578947369
200705,36,0,0,1,0,28074,10,55317.81578947369
200705,36,0,1,0,0,43094,10,55317.81578947369
200705,36,0,1,1,0,28671,10,55317.81578947369
200705,37,0,0,1,0,58486,10,72827.21973094171
200705,37,0,1,1,0,56670,10,72827.21973094171
200705,38,0,0,1,1,10199,10,49365.51671309192
200705,38,0,1,1,1,636,10,49365.51671309192
200705,38,0,0,1,2,28010,10,49365.51671309192
200705,38,0,1,1,2,26237,10,49365.51671309192
200705,38,0,2,1,2,546,10,49365.51671309192
200706,4,1,1,1,1,7106,11,7452.339768339768
200705,38,0,0,0,2,54378,10,49365.51671309192
200705,38,0,0,1,2,393135,10,49365.51671309192
200705,38,0,1,0,2,52578,10,49365.51671309192
200705,38,0,1,1,2,399207,10,49365.51671309192
200705,38,0,2,1,2,9343,10,49365.51671309192
200705,38,1,0,1,1,69501,10,49365.51671309192
200705,38,1,1,1,1,74961,10,49365.51671309192
200705,38,1,2,1,1,3506,10,49365.51671309192
200705,38,1,0,1,1,6460,10,49365.51671309192
200705,38,1,1,1,1,5227,10,49365.51671309192
200705,38,1,2,1,1,861,10,49365.51671309192
200705,38,1,0,1,2,14899,10,49365.51671309192
200705,38,1,1,1,2,16244,10,49365.51671309192
200705,38,1,2,1,2,50,10,49365.51671309192
200705,38,1,0,1,1,31529,10,49365.51671309192
200705,38,1,1,1,1,34468,10,49365.51671309192
200705,38,1,2,1,1,953,10,49365.51671309192
200705,38,1,0,1,1,8345,10,49365.51671309192
200705,38,1,1,1,1,8535,10,49365.51671309192
200705,38,1,2,1,1,275,10,49365.51671309192
200705,39,1,0,1,1,8838,10,9847.10465116279
200705,39,1,1,1,1,10785,10,9847.10465116279
200706,0,0,0,0,1,158,11,9661.65909090909
200706,1,1,0,1,2,27720,11,18251.560109289618
200706,1,1,1,1,2,30416,11,18251.560109289618
200706,2,1,0,1,1,6915,11,6618.335907335907
200706,2,1,1,1,1,7273,11,6618.335907335907
200706,3,1,0,1,1,10911,11,11589.077519379845
200706,3,1,1,1,1,12261,11,11589.077519379845
200706,4,1,0,1,1,8092,11,7452.339768339768
200706,5,0,0,0,0,14354,11,10569.238938053097
200706,5,0,1,0,0,14181,11,10569.238938053097
200706,6,0,0,1,0,45265,11,17564.67776298269
200706,6,0,1,1,0,56593,11,17564.67776298269
200706,6,0,2,1,0,5392,11,17564.67776298269
200706,6,1,0,1,0,4595,11,17564.67776298269
200706,6,1,1,1,0,6873,11,17564.67776298269
200706,6,1,2,1,0,807,11,17564.67776298269
200706,6,1,0,1,1,6697,11,17564.67776298269
200706,6,1,1,1,1,8538,11,17564.67776298269
200706,6,1,2,1,1,2182,11,17564.67776298269
200706,7,1,0,1,1,6836,11,6385.523255813953
200706,7,1,1,1,1,7364,11,6385.523255813953
200706,8,0,0,1,2,151272,11,127164.38970588235
200706,8,0,1,1,2,153678,11,127164.38970588235
200706,9,0,0,1,2,5001,11,4006.5283018867926
200706,9,0,1,1,2,4989,11,4006.5283018867926
200706,10,1,0,1,1,4909,11,5902.961240310077
200706,10,1,1,1,1,4758,11,5902.961240310077
200706,13,1,0,1,1,19128,11,17625.124031007752
200706,13,1,1,1,1,19602,11,17625.124031007752
200706,14,1,0,1,1,10513,11,17121.325581395347
200706,14,1,1,1,1,11017,11,17121.325581395347
200706,15,1,0,1,1,11548,11,9857.51550387597
200706,15,1,1,1,1,11757,11,9857.51550387597
200706,16,0,0,1,0,88180,11,68515.41968911917
200706,16,0,1,1,0,91192,11,68515.41968911917
200706,17,1,0,1,1,14127,11,13116.356589147286
200706,17,1,1,1,1,14500,11,13116.356589147286
200706,51,0,0,1,0,3655,11,5631.84375
200706,51,0,1,1,0,4257,11,5631.84375
200706,18,0,0,0,0,31450,11,17787.676923076924
200706,18,0,1,0,0,32868,11,17787.676923076924
200706,19,0,0,1,0,7228,11,8282.186046511628
200706,19,0,1,1,0,7523,11,8282.186046511628
200706,20,0,0,1,0,5472,11,5577.583333333333
200706,20,0,1,1,0,4990,11,5577.583333333333
200706,23,1,0,1,1,8987,11,6471.428571428572
200706,23,1,1,1,1,9650,11,6471.428571428572
200706,50,0,0,0,1,20054,11,35261.13963963964
200706,50,0,1,0,1,20374,11,35261.13963963964
200706,24,1,0,1,1,12384,11,9221.813953488372
200706,24,1,1,1,1,12309,11,9221.813953488372
200706,25,1,0,1,1,4220,11,5678.461240310077
200706,25,1,1,1,1,4477,11,5678.461240310077
200706,26,1,0,1,1,17421,11,19301.96511627907
200706,26,1,1,1,1,18709,11,19301.96511627907
200706,27,0,0,1,0,1052,11,3710.5811965811968
200706,27,0,1,1,0,1147,11,3710.5811965811968
200706,28,1,0,1,1,5448,11,7993.806451612903
200706,28,1,1,1,1,7114,11,7993.806451612903
200706,29,0,0,1,2,10072,11,3883.0
200706,29,0,1,1,2,10018,11,3883.0
200706,30,0,0,1,0,62955,11,26205.504166666666
200706,30,0,1,1,0,65217,11,26205.504166666666
200706,30,1,0,1,1,6826,11,26205.504166666666
200706,30,1,1,1,1,7115,11,26205.504166666666
200706,31,1,0,1,1,11953,11,10248.635658914729
200706,31,1,1,1,1,12394,11,10248.635658914729
200706,44,1,0,1,1,7475,11,4991.2164179104475
200706,44,1,1,1,1,7047,11,4991.2164179104475
200706,32,1,0,1,1,16804,11,14746.647286821706
200706,32,1,1,1,1,18550,11,14746.647286821706
200706,33,0,0,1,0,6523,11,37083.8764278297
200706,33,0,1,1,0,6698,11,37083.8764278297
200706,33,0,0,1,2,103264,11,37083.8764278297
200706,33,0,1,1,2,103296,11,37083.8764278297
200706,33,1,0,1,2,6201,11,37083.8764278297
200706,33,1,1,1,2,7012,11,37083.8764278297
200706,46,0,0,0,1,3888,11,2921.0416666666665
200706,46,0,1,0,1,4110,11,2921.0416666666665
200706,34,0,0,0,0,3776,11,3992.652
200706,34,0,1,0,0,4219,11,3992.652
200706,35,1,0,1,1,5897,11,5066.197674418605
200706,35,1,1,1,1,6690,11,5066.197674418605
200706,36,0,0,0,0,46215,11,55317.81578947369
200706,36,0,0,1,0,36386,11,55317.81578947369
200706,36,0,1,0,0,46700,11,55317.81578947369
200706,36,0,1,1,0,37446,11,55317.81578947369
200706,37,0,0,1,0,65770,11,72827.21973094171
200706,37,0,1,1,0,67365,11,72827.21973094171
200706,38,0,0,1,1,14358,11,49365.51671309192
200706,38,0,1,1,1,399,11,49365.51671309192
200706,38,0,0,1,2,28165,11,49365.51671309192
200706,38,0,1,1,2,27342,11,49365.51671309192
200706,38,0,2,1,2,490,11,49365.51671309192
200706,38,0,0,0,2,52364,11,49365.51671309192
200706,38,0,0,1,2,393528,11,49365.51671309192
200706,38,0,1,0,2,53612,11,49365.51671309192
200706,38,0,1,1,2,417465,11,49365.51671309192
200706,38,0,2,1,2,8371,11,49365.51671309192
200706,38,1,0,1,1,78230,11,49365.51671309192
200706,38,1,1,1,1,81427,11,49365.51671309192
200706,38,1,2,1,1,3773,11,49365.51671309192
200706,38,1,0,1,1,7015,11,49365.51671309192
200706,38,1,1,1,1,6924,11,49365.51671309192
200706,38,1,2,1,1,1045,11,49365.51671309192
200706,38,1,0,1,2,14662,11,49365.51671309192
200706,38,1,1,1,2,15897,11,49365.51671309192
200706,38,1,2,1,2,5,11,49365.51671309192
200706,38,1,0,1,1,32218,11,49365.51671309192
200706,38,1,1,1,1,34802,11,49365.51671309192
200706,38,1,2,1,1,696,11,49365.51671309192
200706,38,1,0,1,1,11201,11,49365.51671309192
200706,38,1,1,1,1,12480,11,49365.51671309192
200706,38,1,2,1,1,350,11,49365.51671309192
200706,39,1,0,1,1,10225,11,9847.10465116279
200706,39,1,1,1,1,11206,11,9847.10465116279
200707,0,0,0,0,1,127,0,9661.65909090909
200707,0,0,1,0,1,138,0,9661.65909090909
200707,1,1,0,1,2,39203,0,18251.560109289618
200707,1,1,1,1,2,37677,0,18251.560109289618
200707,2,1,0,1,1,7874,0,6618.335907335907
200707,2,1,1,1,1,6841,0,6618.335907335907
200707,3,1,0,1,1,13132,0,11589.077519379845
200707,3,1,1,1,1,11623,0,11589.077519379845
200707,4,1,0,1,1,7865,0,7452.339768339768
200707,4,1,1,1,1,8496,0,7452.339768339768
200707,5,0,0,0,0,19158,0,10569.238938053097
200707,5,0,1,0,0,18640,0,10569.238938053097
200707,6,0,0,1,0,51533,0,17564.67776298269
200707,6,0,1,1,0,57499,0,17564.67776298269
200707,6,0,2,1,0,4174,0,17564.67776298269
200707,6,1,0,1,0,5539,0,17564.67776298269
200707,6,1,1,1,0,7163,0,17564.67776298269
200707,6,1,2,1,0,1340,0,17564.67776298269
200707,6,1,0,1,1,7143,0,17564.67776298269
200707,6,1,1,1,1,8218,0,17564.67776298269
200707,6,1,2,1,1,2049,0,17564.67776298269
200707,7,1,0,1,1,7258,0,6385.523255813953
200707,7,1,1,1,1,6597,0,6385.523255813953
200707,8,0,0,1,2,164935,0,127164.38970588235
200707,8,0,1,1,2,158846,0,127164.38970588235
200707,9,0,0,1,2,5351,0,4006.5283018867926
200707,9,0,1,1,2,4501,0,4006.5283018867926
200707,45,0,1,1,3,7,0,5.363636363636363
200707,10,1,0,1,1,5235,0,5902.961240310077
200707,10,1,1,1,1,4210,0,5902.961240310077
200707,13,1,0,1,1,20264,0,17625.124031007752
200707,13,1,1,1,1,19885,0,17625.124031007752
200707,14,1,0,1,1,11632,0,17121.325581395347
200707,14,1,1,1,1,10875,0,17121.325581395347
200707,15,1,0,1,1,12044,0,9857.51550387597
200707,15,1,1,1,1,11090,0,9857.51550387597
200707,16,0,0,1,0,100214,0,68515.41968911917
200707,16,0,1,1,0,98814,0,68515.41968911917
200707,17,1,0,1,1,15045,0,13116.356589147286
200707,17,1,1,1,1,13758,0,13116.356589147286
200707,51,0,0,1,0,6437,0,5631.84375
200707,51,0,1,1,0,7295,0,5631.84375
200707,18,0,0,0,0,27281,0,17787.676923076924
200707,18,0,1,0,0,25971,0,17787.676923076924
200707,19,0,0,1,0,7100,0,8282.186046511628
200707,19,0,1,1,0,7578,0,8282.186046511628
200707,20,0,0,1,0,5507,0,5577.583333333333
200707,20,0,1,1,0,5214,0,5577.583333333333
200707,23,1,0,1,1,9961,0,6471.428571428572
200707,23,1,1,1,1,9561,0,6471.428571428572
200707,50,0,0,0,1,21701,0,35261.13963963964
200707,50,0,1,0,1,20545,0,35261.13963963964
200707,24,1,0,1,1,12874,0,9221.813953488372
200707,24,1,1,1,1,11210,0,9221.813953488372
200707,25,1,0,1,1,6087,0,5678.461240310077
200707,25,1,1,1,1,5749,0,5678.461240310077
200707,26,1,0,1,1,19335,0,19301.96511627907
200707,26,1,1,1,1,18459,0,19301.96511627907
200707,27,0,0,1,0,1285,0,3710.5811965811968
200707,27,0,1,1,0,1197,0,3710.5811965811968
200707,28,1,0,1,1,8220,0,7993.806451612903
200707,28,1,1,1,1,8225,0,7993.806451612903
200707,42,0,1,1,1,64,0,107.375
200707,29,0,0,1,2,10679,0,3883.0
200707,29,0,1,1,2,10558,0,3883.0
200707,30,0,0,1,0,66864,0,26205.504166666666
200707,30,0,1,1,0,65807,0,26205.504166666666
200707,30,1,0,1,1,7329,0,26205.504166666666
200707,30,1,1,1,1,6703,0,26205.504166666666
200707,31,1,0,1,1,12930,0,10248.635658914729
200707,31,1,1,1,1,10094,0,10248.635658914729
200707,44,1,0,1,1,7687,0,4991.2164179104475
200707,44,1,1,1,1,5920,0,4991.2164179104475
200707,32,1,0,1,1,18998,0,14746.647286821706
200707,32,1,1,1,1,18295,0,14746.647286821706
200707,33,0,0,1,0,5486,0,37083.8764278297
200707,33,0,1,1,0,5114,0,37083.8764278297
200707,33,0,0,1,2,101993,0,37083.8764278297
200707,33,0,1,1,2,101658,0,37083.8764278297
200707,33,1,0,1,2,7513,0,37083.8764278297
200707,33,1,1,1,2,7136,0,37083.8764278297
200707,46,0,0,0,1,2906,0,2921.0416666666665
200707,46,0,1,0,1,4176,0,2921.0416666666665
200707,34,0,0,0,0,5523,0,3992.652
200707,34,0,1,0,0,5370,0,3992.652
200707,35,1,0,1,1,8082,0,5066.197674418605
200707,35,1,1,1,1,8402,0,5066.197674418605
200707,36,0,1,1,0,40270,0,55317.81578947369
200707,37,0,0,1,0,71437,0,72827.21973094171
200707,37,0,1,1,0,68600,0,72827.21973094171
200707,38,0,0,1,1,13701,0,49365.51671309192
200707,38,0,1,1,1,193,0,49365.51671309192
200707,38,0,0,1,2,28407,0,49365.51671309192
200707,38,0,1,1,2,26645,0,49365.51671309192
200707,38,0,2,1,2,465,0,49365.51671309192
200707,38,0,0,0,2,53367,0,49365.51671309192
200707,38,0,0,1,2,397134,0,49365.51671309192
200707,38,0,1,0,2,52562,0,49365.51671309192
200707,38,0,1,1,2,406700,0,49365.51671309192
200707,38,0,2,1,2,7948,0,49365.51671309192
200707,38,1,0,1,1,86275,0,49365.51671309192
200707,38,1,1,1,1,76886,0,49365.51671309192
200707,38,1,2,1,1,4165,0,49365.51671309192
200707,38,1,0,1,1,8353,0,49365.51671309192
200707,38,1,1,1,1,8536,0,49365.51671309192
200707,38,1,2,1,1,1165,0,49365.51671309192
200707,38,1,0,1,2,17539,0,49365.51671309192
200707,38,1,1,1,2,15437,0,49365.51671309192
200707,38,1,0,1,1,35430,0,49365.51671309192
200707,38,1,1,1,1,34240,0,49365.51671309192
200707,38,1,2,1,1,1043,0,49365.51671309192
200707,38,1,0,1,1,13054,0,49365.51671309192
200707,38,1,1,1,1,12665,0,49365.51671309192
200707,38,1,2,1,1,194,0,49365.51671309192
200707,39,1,0,1,1,11714,0,9847.10465116279
200707,39,1,1,1,1,10495,0,9847.10465116279
200708,0,0,0,0,1,201,1,9661.65909090909
200708,1,1,0,1,2,39798,1,18251.560109289618
200708,1,1,1,1,2,39554,1,18251.560109289618
200708,2,1,0,1,1,8175,1,6618.335907335907
200708,2,1,1,1,1,7143,1,6618.335907335907
200708,3,1,0,1,1,11746,1,11589.077519379845
200708,3,1,1,1,1,12710,1,11589.077519379845
200708,4,1,0,1,1,6820,1,7452.339768339768
200708,4,1,1,1,1,8236,1,7452.339768339768
200708,5,0,0,0,0,17469,1,10569.238938053097
200708,5,0,1,0,0,17561,1,10569.238938053097
200708,6,0,0,1,0,53539,1,17564.67776298269
200708,6,0,1,1,0,56494,1,17564.67776298269
200708,6,0,2,1,0,3802,1,17564.67776298269
200708,6,1,0,1,0,6174,1,17564.67776298269
200708,6,1,1,1,0,7245,1,17564.67776298269
200708,6,1,2,1,0,1370,1,17564.67776298269
200708,6,1,0,1,1,6950,1,17564.67776298269
200708,6,1,1,1,1,8354,1,17564.67776298269
200708,6,1,2,1,1,1872,1,17564.67776298269
200708,7,1,0,1,1,7493,1,6385.523255813953
200708,7,1,1,1,1,6386,1,6385.523255813953
200708,8,0,0,1,2,159954,1,127164.38970588235
200708,8,0,1,1,2,158012,1,127164.38970588235
200708,9,0,0,1,2,5318,1,4006.5283018867926
200708,9,0,1,1,2,4323,1,4006.5283018867926
200708,10,1,0,1,1,5281,1,5902.961240310077
200708,10,1,1,1,1,4828,1,5902.961240310077
200708,13,1,0,1,1,20518,1,17625.124031007752
200708,13,1,1,1,1,20024,1,17625.124031007752
200708,14,1,0,1,1,11754,1,17121.325581395347
200708,14,1,1,1,1,9912,1,17121.325581395347
200708,15,1,0,1,1,12109,1,9857.51550387597
200708,15,1,1,1,1,9239,1,9857.51550387597
200708,16,0,0,1,0,97666,1,68515.41968911917
200708,16,0,1,1,0,97567,1,68515.41968911917
200708,17,1,0,1,1,15754,1,13116.356589147286
200708,17,1,1,1,1,12770,1,13116.356589147286
200708,51,0,0,1,0,7318,1,5631.84375
200708,51,0,1,1,0,7358,1,5631.84375
200708,18,0,0,0,0,25058,1,17787.676923076924
200708,18,0,1,0,0,24346,1,17787.676923076924
200708,19,0,0,1,0,7600,1,8282.186046511628
200708,19,0,1,1,0,7294,1,8282.186046511628
200708,20,0,0,1,0,5717,1,5577.583333333333
200708,20,0,1,1,0,5065,1,5577.583333333333
200708,23,1,0,1,1,9814,1,6471.428571428572
200708,23,1,1,1,1,8563,1,6471.428571428572
200708,50,0,0,0,1,24867,1,35261.13963963964
200708,50,0,1,0,1,24134,1,35261.13963963964
200708,24,1,0,1,1,11967,1,9221.813953488372
200708,24,1,1,1,1,12387,1,9221.813953488372
200708,25,1,0,1,1,6580,1,5678.461240310077
200708,25,1,1,1,1,6220,1,5678.461240310077
200708,26,1,0,1,1,18278,1,19301.96511627907
200708,26,1,1,1,1,18457,1,19301.96511627907
200708,27,0,0,1,0,1277,1,3710.5811965811968
200708,27,0,1,1,0,1146,1,3710.5811965811968
200708,28,1,0,1,1,8025,1,7993.806451612903
200708,28,1,1,1,1,7373,1,7993.806451612903
200708,29,0,0,1,2,10072,1,3883.0
200708,29,0,1,1,2,10258,1,3883.0
200708,30,0,0,1,0,61945,1,26205.504166666666
200708,30,0,1,1,0,62674,1,26205.504166666666
200708,30,1,0,1,1,7425,1,26205.504166666666
200708,30,1,1,1,1,6701,1,26205.504166666666
200708,31,1,0,1,1,12912,1,10248.635658914729
200708,31,1,1,1,1,9560,1,10248.635658914729
200708,44,1,0,1,1,8255,1,4991.2164179104475
200708,44,1,1,1,1,5997,1,4991.2164179104475
200708,32,1,0,1,1,18953,1,14746.647286821706
200708,32,1,1,1,1,15095,1,14746.647286821706
200708,33,0,0,1,0,5283,1,37083.8764278297
200708,33,0,1,1,0,5255,1,37083.8764278297
200708,33,0,0,1,2,103161,1,37083.8764278297
200708,33,0,1,1,2,103334,1,37083.8764278297
200708,33,1,0,1,2,7448,1,37083.8764278297
200708,33,1,1,1,2,7389,1,37083.8764278297
200708,52,0,0,0,0,9459,1,81223.3495145631
200708,52,0,1,0,0,9242,1,81223.3495145631
200708,46,0,0,0,1,2868,1,2921.0416666666665
200708,46,0,1,0,1,4183,1,2921.0416666666665
200708,34,0,0,0,0,7367,1,3992.652
200708,34,0,1,0,0,7314,1,3992.652
200708,35,1,0,1,1,8353,1,5066.197674418605
200708,35,1,1,1,1,6626,1,5066.197674418605
200708,36,0,0,0,0,46382,1,55317.81578947369
200708,36,0,0,1,0,41025,1,55317.81578947369
200708,36,0,1,0,0,44689,1,55317.81578947369
200708,36,0,1,1,0,42520,1,55317.81578947369
200708,37,0,0,1,0,72612,1,72827.21973094171
200708,37,0,1,1,0,72740,1,72827.21973094171
200708,38,0,0,1,1,14462,1,49365.51671309192
200708,38,0,1,1,1,487,1,49365.51671309192
200708,38,0,0,1,2,28949,1,49365.51671309192
200708,38,0,1,1,2,27366,1,49365.51671309192
200708,38,0,2,1,2,525,1,49365.51671309192
200708,38,0,0,0,2,52445,1,49365.51671309192
200708,38,0,0,1,2,406143,1,49365.51671309192
200708,38,0,1,0,2,51822,1,49365.51671309192
200708,38,0,1,1,2,419569,1,49365.51671309192
200708,38,0,2,1,2,8981,1,49365.51671309192
200708,38,1,0,1,1,86398,1,49365.51671309192
200708,38,1,1,1,1,74405,1,49365.51671309192
200708,38,1,2,1,1,4559,1,49365.51671309192
200708,38,1,0,1,1,7927,1,49365.51671309192
200708,38,1,1,1,1,6411,1,49365.51671309192
200708,38,1,2,1,1,951,1,49365.51671309192
200708,38,1,0,1,2,18769,1,49365.51671309192
200708,38,1,1,1,2,16858,1,49365.51671309192
200708,38,1,0,1,1,34400,1,49365.51671309192
200708,38,1,1,1,1,33811,1,49365.51671309192
200708,38,1,2,1,1,1291,1,49365.51671309192
200708,38,1,0,1,1,12061,1,49365.51671309192
200708,38,1,1,1,1,12159,1,49365.51671309192
200708,38,1,2,1,1,147,1,49365.51671309192
200708,53,0,0,0,1,16406,1,74405.35359116022
200708,53,0,1,0,1,17355,1,74405.35359116022
200708,39,1,0,1,1,11195,1,9847.10465116279
200708,39,1,1,1,1,10503,1,9847.10465116279
200709,0,1,1,0,1,423,2,9661.65909090909
200709,1,1,0,1,2,29614,2,18251.560109289618
200709,1,1,1,1,2,29398,2,18251.560109289618
200709,2,1,0,1,1,7209,2,6618.335907335907
200709,2,1,1,1,1,7030,2,6618.335907335907
200709,3,1,0,1,1,10708,2,11589.077519379845
200709,3,1,1,1,1,11761,2,11589.077519379845
200709,4,1,0,1,1,7265,2,7452.339768339768
